episode,trainingTime,maxWaitTime,avgWaitTime,maxStopped,avgStopped,avgReward
69,989.0460224151611,162.0,35.2260748959778,12.5,3.269764216366158,-1.3869625520107422e-05
70,1002.176079750061,239.0,36.64424410540916,17.0,3.287794729542302,-0.00017337031900138296
71,1015.3125245571136,214.5,40.280166435506246,15.0,3.431345353675451,-1.3869625520107898e-05
72,1028.4360752105713,251.5,42.07975034674064,14.0,3.4916782246879334,-2.0804438280163182e-05
73,1041.6251475811005,436.5,49.09916782246879,17.5,3.6997226074895977,-2.7739251040218622e-05
74,1054.6580982208252,167.5,36.13730929264909,12.5,3.2420249653259363,-2.7739251040219045e-05
75,1067.748785018921,221.5,41.87933425797503,17.0,3.5527045769764216,-2.7739251040218957e-05
76,1080.9096579551697,194.5,31.873092926490987,15.5,3.001386962552011,1.8959252414281885e-18
77,1094.0948162078857,248.0,37.341192787794725,15.0,3.3848821081830787,-2.0804438280163653e-05
78,1107.2091970443726,249.5,42.08807212205271,15.5,3.5970873786407767,-1.3869625520107168e-05
79,1120.2797074317932,319.0,36.561719833564496,13.0,3.2045769764216363,-6.934812760052617e-06
80,1133.2585608959198,193.0,39.35436893203884,15.5,3.459084604715673,-0.00035367545076282677
81,1145.9558205604553,241.5,38.3876560332871,16.0,3.375866851595007,-1.3869625520108244e-05
82,1159.1826276779175,186.5,33.739251040221916,15.5,3.187239944521498,1.583145696522523e-18
83,1172.4647784233093,420.0,49.39528432732317,14.5,3.5977808599167824,-2.0804438280163375e-05
84,1185.463062286377,343.5,46.05339805825243,17.5,3.671983356449376,-1.3869625520106607e-05
85,1198.5403056144714,501.0,54.285714285714285,17.5,3.709431345353676,-1.3869625520109589e-05
86,1211.6681308746338,353.5,41.99167822468793,16.0,3.4771151178918167,-1.3869625520109236e-05
87,1224.7094621658325,191.0,35.95977808599168,13.5,3.1650485436893203,-2.0804438280164232e-05
88,1237.9632198810577,235.5,43.46809986130374,16.0,3.5769764216366156,-2.7739251040219577e-05
89,1251.0128026008606,213.0,36.915395284327325,17.5,3.3509015256588075,-6.934812760052414e-06
90,1264.066864490509,208.0,40.95284327323162,16.5,3.5936199722607487,4.941916809509516e-18
91,1277.2830748558044,1299.0,76.91192787794729,35.5,4.513869625520111,5.716647682275858e-18
92,1290.438225030899,1101.5,72.44868238557558,22.5,4.096393897364771,-4.85436893203859e-05
93,1303.4431989192963,165.5,33.94660194174757,14.5,3.122746185852982,-2.773925104021831e-05
94,1316.425711631775,178.5,33.509708737864074,13.5,3.1380027739251037,-2.7739251040219482e-05
95,1329.5899205207825,180.5,33.71081830790568,13.0,3.217753120665742,3.4453869869608707e-18
96,1342.5825054645538,299.0,38.165742024965326,13.5,3.2420249653259363,-6.934812760053358e-06
97,1355.4950022697449,201.5,35.99306518723995,14.5,3.1858529819694867,-6.934812760053575e-06
98,1368.5357122421265,393.0,40.70804438280166,15.5,3.2919556171983357,2.954563701108903e-18
99,1381.6659030914307,302.0,40.66782246879335,17.0,3.5499306518723994,-1.3869625520107966e-05
100,1398.5612435340881,130910.0,38768.35367545076,85.5,40.278085991678225,-1.8119417475728157
101,1411.5804204940796,185.5,41.608183079056865,14.5,3.542995839112344,-4.160887656032899e-05
102,1424.7151646614075,189.5,40.069348127600556,14.0,3.502773925104022,-6.93481276005531e-05
103,1437.7395696640015,276.0,40.53398058252427,16.5,3.4160887656033285,-2.773925104021904e-05
104,1450.8082919120789,189.5,39.75589459084605,14.5,3.4091539528432735,-2.0804438280162403e-05
105,1463.9963541030884,204.0,39.20943134535368,13.0,3.434812760055478,-1.3869625520107483e-05
106,1477.1742448806763,202.5,36.17822468793342,14.5,3.26005547850208,-1.3869625520107912e-05
107,1490.3458395004272,199.5,38.98404993065187,15.5,3.325242718446602,-1.3869625520108284e-05
108,1503.576370716095,442.0,45.56934812760055,15.5,3.4368932038834954,-1.386962552010783e-05
109,1516.63094997406,232.5,37.25104022191401,15.0,3.1539528432732316,-2.0804438280164795e-05
110,1529.691372871399,164.5,36.280166435506246,14.5,3.2115117891816922,1.6360776195065587e-18
111,1542.885362625122,170.5,35.76005547850208,14.5,3.325242718446602,2.3001326533062793e-18
112,1556.04612159729,166.0,35.0991678224688,14.0,3.2565880721220526,-6.934812760051751e-06
113,1569.1536762714386,152.5,33.88488210818308,12.5,3.2122052704576975,-3.467406380027568e-05
114,1582.8038802146912,402.0,44.93619972260749,13.5,3.541608876560333,2.276072688313536e-18
115,1596.3289189338684,177.5,36.07281553398059,16.0,3.230235783633842,-1.3869625520109345e-05
116,1609.5945780277252,199.5,33.336338418862695,15.0,3.0651872399445215,-0.00012482662968099596
117,1622.8491172790527,178.5,32.75797503467406,13.0,3.1019417475728153,1.8959252414281885e-18
118,1635.866293668747,206.5,35.092926490984745,13.0,3.1324549237170594,-4.854368932038629e-05
119,1648.8461894989014,161.0,31.455617198335645,14.0,3.027045769764216,-4.8543689320385697e-05
120,1661.8969097137451,272.5,37.02288488210819,14.0,3.2572815533980584,-0.00015950069348127173
121,1674.9721069335938,193.0,39.44382801664355,13.0,3.3411927877947294,-4.8543689320385215e-05
122,1688.162070274353,221.0,41.301664355062414,14.0,3.4257975034674066,-1.3869625520106773e-05
123,1701.404028892517,522.0,52.536061026352286,20.0,3.599167822468793,-9.015256588071852e-05
124,1714.6183495521545,214.0,39.8120665742025,14.0,3.391123439667129,1.6841975494920457e-18
125,1731.224398136139,128821.0,37710.81900138696,84.0,38.90291262135922,-1.7845561719833565
126,1744.5392136573792,192.5,34.95700416088766,12.5,3.1532593619972262,-1.3869625520108159e-05
127,1757.7642695903778,216.5,37.11442441054091,15.0,3.293342579750347,-4.160887656033089e-05
128,1770.994258403778,210.0,35.94452149791956,14.0,3.2614424410540916,2.126900905358526e-18
129,1784.049617767334,176.5,31.77877947295423,14.0,3.0693481276005548,1.6457016055036561e-18
130,1797.250396490097,1171.5,109.31761442441054,15.5,3.883495145631068,-6.934812760052217e-06
131,1810.4014778137207,183.5,34.30097087378641,14.5,3.250346740638003,-2.7739251040219157e-05
132,1823.569391489029,165.0,32.124826629680996,13.0,3.1081830790568654,-1.3869625520109497e-05
133,1836.7157626152039,212.0,34.52357836338419,14.0,3.174757281553398,1.7708134234659223e-18
134,1849.8718829154968,860.5,75.33425797503467,19.0,3.832871012482663,-6.9348127600533485e-06
135,1862.9488439559937,225.5,36.62968099861304,14.0,3.2662968099861303,-6.93481276005293e-06
136,1876.0753021240234,342.5,39.779472954230236,13.5,3.334257975034674,-1.3869625520109455e-05
137,1889.1840057373047,389.5,50.33148404993065,18.0,3.609570041608877,4.00357817479252e-18
138,1902.1602444648743,177.5,32.069348127600556,13.0,3.1019417475728153,2.194268807338208e-18
139,1915.2113304138184,293.5,38.980582524271846,16.0,3.292649098474341,-1.3869625520108067e-05
140,1928.1957993507385,181.0,33.665742024965326,14.0,3.1865464632454925,1.1933742636400782e-18
141,1941.221279144287,218.0,38.624826629680996,15.5,3.2558945908460473,-6.9348127600532375e-06
142,1954.173842906952,223.5,39.20735090152566,16.0,3.406380027739251,3.421327021968127e-18
143,1966.9934425354004,174.5,30.294729542302356,15.0,2.954923717059639,1.6938215354891431e-18
144,1979.9535102844238,145.0,31.10887656033287,13.5,3.0298196948682383,9.383386347169969e-19
145,1992.9980392456055,195.5,36.31345353675451,13.5,3.205963938973648,-2.773925104021902e-05
146,2006.0450420379639,201.5,31.35367545076283,13.5,3.0388349514563107,2.0114130733933573e-18
147,2019.0237092971802,137.5,29.63869625520111,13.5,2.968099861303745,1.7804374094630197e-18
148,2032.2715620994568,292.0,44.75104022191401,14.5,3.5388349514563107,3.676362650891208e-18
149,2045.191004037857,313.0,45.09778085991678,18.0,3.312760055478502,-0.00015256588072121933
150,2058.131851673126,193.0,34.938973647711514,13.0,3.20873786407767,-6.934812760055066e-05
151,2071.1740469932556,174.5,34.504160887656035,13.5,3.0624133148404993,2.487800380249679e-18
152,2084.3083543777466,202.0,36.546463245492376,15.0,3.2031900138696257,2.2231407653295e-18
153,2097.412531375885,378.0,42.58113730929265,14.5,3.223994452149792,-6.241331484049677e-05
154,2110.64857339859,221.5,35.86477115117892,15.0,3.147018030513176,3.378019084981189e-18
155,2123.7660489082336,175.5,34.77877947295423,15.5,3.1386962552011095,1.52058978754139e-18
156,2136.8600492477417,201.0,31.975728155339805,13.0,3.027045769764216,1.982541115402065e-18
157,2150.0098481178284,196.0,33.98196948682386,15.0,3.1144244105409156,-1.3869625520109292e-05
158,2163.148955821991,165.5,29.103328710124828,14.0,2.9167822468793343,-2.773925104022068e-05
159,2176.230619907379,178.0,31.444521497919556,14.0,2.989597780859917,2.52148433123952e-18
160,2189.2341775894165,324.5,43.036754507628295,14.0,3.4889042995839112,1.968105136406419e-18
161,2202.3398537635803,194.0,32.19556171983356,15.0,3.0256588072122055,-1.3869625520108823e-05
162,2215.5224027633667,161.0,32.27392510402219,14.5,3.016643550624133,3.2192233160290818e-18
163,2228.6338210105896,180.0,37.01456310679612,15.5,3.2871012482662967,2.843887862142283e-18
164,2241.815972328186,162.5,30.04022191400832,14.5,2.938280166435506,-1.3869625520108562e-05
165,2254.989013671875,227.5,34.842579750346744,16.0,3.0665742024965326,3.52237887493765e-18
166,2268.10676240921,509.5,44.979889042995836,15.0,3.4153952843273228,-6.934812760052934e-06
167,2281.2829484939575,182.5,33.4375866851595,14.0,3.150485436893204,-0.00011789181692094108
168,2294.3947491645813,194.5,30.474341192787797,14.5,2.9361997226074896,-1.3869625520107918e-05
169,2307.5260355472565,197.5,32.54715672676838,15.5,3.1185852981969484,-2.773925104021905e-05
170,2320.723897457123,168.0,35.82940360610263,12.5,3.2864077669902914,3.955458244807033e-18
171,2334.0496864318848,231.5,35.57628294036061,16.5,3.2517337031900135,-1.3869625520108005e-05
172,2347.428877353668,138.5,29.140083217753123,13.5,2.986823855755895,-0.0001386962552011078
173,2360.392919063568,142.5,32.79195561719833,13.0,3.1262135922330097,1.7515654514717275e-18
174,2373.6105918884277,199.5,35.9507628294036,14.0,3.2427184466019416,-6.934812760053098e-06
175,2386.513410806656,277.5,31.0,15.5,2.952149791955617,-2.080443828016505e-05
176,2399.505049228668,170.5,29.617891816920945,14.0,2.909847434119279,-2.0804438280163256e-05
177,2412.3906321525574,228.0,35.16158113730929,15.5,3.2552011095700415,-1.3869625520107952e-05
178,2425.2618935108185,201.5,33.49029126213592,15.5,3.045076282940361,-1.3869625520108034e-05
179,2438.2761554718018,402.0,37.254507628294036,14.5,3.113037447988904,2.1220889123599774e-18
180,2451.2315888404846,333.0,39.000693481276,15.5,3.226768377253814,4.07575806977075e-18
181,2464.354837656021,431.5,52.24410540915395,16.0,3.628987517337032,2.3097566393033767e-18
182,2477.5161566734314,355.0,38.82177531206658,13.0,3.047850208044383,-1.3869625520109323e-05
183,2490.610442638397,155.5,34.11719833564494,14.0,3.147018030513176,-6.934812760053685e-06
184,2503.5480189323425,150.5,32.07350901525659,13.0,3.061719833564494,-4.160887656033032e-05
185,2516.6836738586426,209.0,35.28848821081831,13.5,3.191400832177531,3.137419435053754e-18
186,2529.7996678352356,273.0,37.754507628294036,16.0,3.2683772538141467,3.532002860934747e-18
187,2542.9554064273834,141.0,33.962552011095696,13.0,3.2489597780859913,1.8285573394485067e-18
188,2556.0505335330963,446.0,41.86199722607489,15.0,3.3550624133148403,-2.080443828016467e-05
189,2569.000722169876,309.0,34.17961165048544,17.5,3.1123439667128987,1.2318702076284676e-18
190,2582.140140771866,161.0,34.62205270457697,11.0,3.187933425797503,-1.3869625520107513e-05
191,2595.220585823059,191.0,32.416782246879336,14.5,3.1123439667128987,-9.015256588071794e-05
192,2608.347368478775,158.5,33.54299583911234,13.5,3.203883495145631,-2.773925104022064e-05
193,2621.480013847351,214.0,33.11511789181692,13.5,3.0624133148404993,-1.3869625520108083e-05
194,2634.5714497566223,128.5,30.355755894590846,11.0,2.954230235783634,2.8679478271350263e-18
195,2647.602058172226,162.5,30.640083217753123,12.0,3.003467406380028,-7.628294036060812e-05
196,2660.5535411834717,421.5,49.309292649098474,16.0,3.6047156726768375,-1.3869625520106046e-05
197,2673.6916828155518,153.5,33.2746185852982,12.5,3.072122052704577,2.367500555285961e-18
198,2697.458559513092,369273.5,104889.14077669903,236.5,105.10263522884881,-0.9419694868238556
199,2710.324128627777,227.5,37.59500693481276,14.5,3.2766990291262132,2.487800380249679e-18
200,2723.436899662018,241.5,35.80859916782247,13.5,3.1893203883495147,-2.0804438280164046e-05
201,2736.5097980499268,171.5,32.32177531206658,14.5,3.0742024965325934,2.550356289230812e-18
202,2749.8073098659515,185.0,40.34049930651872,15.0,3.428571428571429,3.0844875120697182e-18
203,2763.0283806324005,489.0,48.827323162274624,17.0,3.5533980582524274,2.790955939158247e-18
204,2776.225073814392,697.0,66.29403606102635,17.5,3.8058252427184467,3.5608748189260395e-18
205,2789.214017868042,168.0,31.099167822468793,13.0,3.0180305131761442,1.5735217105254256e-18
206,2802.2051010131836,176.5,33.73231622746186,11.5,3.0908460471567265,1.9921651013991625e-18
207,2815.267226457596,240.5,34.453536754507624,13.5,3.0769764216366156,1.9151732134223833e-18
208,2828.2542583942413,268.0,35.42718446601941,13.5,3.0929264909847434,3.811098454850572e-18
209,2841.236024618149,208.0,33.99583911234397,13.5,3.1352288488210815,-1.3869625520108784e-05
210,2854.274691581726,179.0,33.463245492371705,13.0,3.157420249653259,-2.773925104021936e-05
211,2867.302037000656,166.5,32.181692094313455,14.0,3.0728155339805827,-6.9348127600529775e-06
212,2880.1574478149414,245.0,30.932038834951456,12.0,2.900832177531207,1.4195379345718672e-18
213,2893.0241746902466,329.0,36.963245492371705,13.5,3.0402219140083218,1.8670532834368963e-18
214,2906.0050621032715,273.0,43.496532593619975,12.5,3.23994452149792,-6.934812760052573e-06
215,2918.8904514312744,132.0,28.886962552011095,13.0,2.889736477115118,-5.5478502080441804e-05
216,2935.4893550872803,132443.0,38139.7746185853,86.0,39.54854368932039,-1.8353467406380033
217,2948.437569618225,161.0,33.46948682385576,12.0,3.1532593619972262,2.184644821341111e-18
218,2961.40793466568,135.0,30.07281553398058,13.0,2.992371705963939,-1.3869625520109684e-05
219,2974.606728553772,340.0,41.95492371705964,13.0,3.4951456310679614,3.296215204005861e-18
220,2987.642730951309,297.0,35.75589459084605,14.5,3.1054091539528432,2.439680450264192e-18
221,3000.7789096832275,215.0,36.49306518723994,13.0,3.215672676837725,9.912705577010326e-19
222,3013.7257027626038,157.5,30.391123439667126,12.5,2.9701803051317617,-3.467406380027572e-05
223,3026.5099155902863,192.0,32.60471567267684,13.0,3.0603328710124824,-7.628294036060785e-05
224,3039.3783140182495,197.0,31.172676837725383,15.0,2.968099861303745,-6.934812760053295e-06
225,3052.228015422821,179.5,30.99237170596394,13.0,2.9410540915395282,7.169869567837566e-19
226,3068.7649416923523,131478.0,38347.203883495145,85.5,39.15533980582524,-1.8203883495145632
227,3081.8638730049133,261.0,41.39320388349515,15.0,3.515950069348128,5.504919990339715e-18
228,3094.967762708664,162.5,30.739251040221916,16.5,3.0464632454923715,2.651408142200335e-18
229,3107.961462497711,158.0,29.78224687933426,11.5,2.9902912621359223,3.0026836310943903e-18
230,3121.0599813461304,148.0,30.357836338418863,13.5,3.016643550624133,2.829451883146637e-18
231,3134.288420200348,257.5,34.916088765603334,13.0,3.0575589459084602,-2.7739251040217744e-05
232,3147.300588607788,246.5,37.98404993065188,15.5,3.1282940360610265,-2.0804438280163063e-05
233,3160.462324857712,190.5,36.05894590846047,13.5,3.2815533980582523,2.098028947367234e-18
234,3173.5081884860992,197.5,38.62621359223301,14.5,3.395284327323162,3.907338314821546e-18
235,3186.7760224342346,167.5,33.15117891816921,13.0,3.108876560332871,-6.241331484049508e-05
236,3199.7835206985474,188.5,31.438280166435508,12.5,3.0943134535367545,-6.934812760052694e-06
237,3212.6387996673584,160.0,32.33217753120665,13.0,3.074895977808599,-6.934812760052818e-06
238,3225.492743253708,182.5,31.348127600554783,13.0,3.0527045769764216,2.2327647513265975e-18
239,3238.432339668274,216.0,40.26352288488211,16.0,3.4126213592233006,-1.386962552010735e-05
240,3251.3053407669067,179.0,32.391123439667126,17.0,3.0533980582524274,-2.0804438280164073e-05
241,3264.2181186676025,149.0,32.6747572815534,13.5,3.0950069348127602,-1.3869625520108313e-05
242,3277.090960264206,322.5,38.302357836338416,15.0,3.2260748959778085,-1.3869625520108665e-05
243,3290.011967897415,187.5,30.438280166435504,14.0,2.9791955617198336,2.4252444712685455e-18
244,3303.032480955124,171.0,35.50970873786408,13.5,3.157420249653259,-6.934812760052516e-06
245,3316.1307187080383,198.0,34.43619972260749,15.0,3.084604715672677,7.314229357794027e-19
246,3329.1143074035645,161.5,34.020804438280166,12.5,3.1074895977808596,2.290508667309182e-18
247,3342.2345852851868,170.0,30.705963938973646,12.5,3.001386962552011,-1.3869625520109767e-05
248,3355.280378818512,228.5,34.7877947295423,15.0,3.1400832177531206,-6.934812760054061e-06
249,3368.470935821533,223.5,39.3377253814147,13.5,3.359916782246879,4.128689992754786e-18
250,3381.776035785675,175.5,37.94313453536755,13.5,3.338418862690707,-0.0003467406380027706
251,3395.10985827446,190.5,35.04022191400832,12.5,3.2288488210818307,-6.93481276005304e-06
252,3408.3706452846527,249.5,39.214979195561725,13.5,3.1803051317614424,-2.773925104021863e-05
253,3421.7326154708862,310.5,37.74965325936199,17.5,3.3162274618585297,-6.934812760053433e-06
254,3434.842931032181,148.5,30.94382801664355,14.0,3.0124826629681,-1.3869625520108255e-05
255,3447.9455666542053,185.0,29.24479889042996,15.0,2.9320388349514563,2.7043400651843705e-18
256,3460.933364868164,142.0,32.795423023578365,13.0,3.087378640776699,1.5783337035239743e-18
257,3474.069543361664,136.0,29.850208044382804,12.5,2.9951456310679614,2.1653968493469157e-18
258,3487.0787813663483,229.0,40.850901525658806,18.0,3.438280166435506,3.7533545388679875e-18
259,3500.2699875831604,2198.5,170.61303744798892,41.5,5.190707350901525,4.099818034763494e-18
260,3513.2366976737976,225.0,39.83495145631068,13.5,3.391123439667129,4.407785586670611e-18
261,3526.1051740646362,147.0,30.957697642163662,15.5,2.9167822468793343,-1.3869625520109131e-05
262,3539.2571592330933,180.0,29.522191400832178,16.5,2.943134535367545,2.449304436261289e-18
263,3552.3851630687714,131.0,28.115117891816922,12.0,2.970873786407767,3.118171463059559e-18
264,3565.716849088669,206.5,37.52219140083218,13.5,3.3072122052704573,-1.3869625520107078e-05
265,3579.043045282364,632.0,56.41400832177531,20.0,3.883495145631068,4.147937964748981e-18
266,3592.2278006076813,238.0,33.73300970873787,13.0,3.08252427184466,2.6562201351988835e-18
267,3605.3421535491943,159.5,31.02011095700416,14.5,3.0083217753120666,-9.015256588071867e-05
268,3618.4295830726624,262.5,34.914701803051315,13.5,3.164355062413315,-0.0001803051317614396
269,3631.5724823474884,145.0,30.961858529819693,15.0,3.078363384188627,1.4532218855617081e-18
270,3644.59951543808,143.5,30.19001386962552,11.5,2.9063800277392513,2.194268807338208e-18
271,3657.9870607852936,266.5,36.65256588072122,15.5,3.2115117891816922,-1.3869625520107895e-05
272,3671.0806658267975,159.5,33.36615811373093,12.5,3.1185852981969484,-1.3869625520108601e-05
273,3684.00368976593,229.5,36.53328710124826,14.0,3.36754507628294,4.080570062769299e-18
274,3697.1897864341736,184.5,37.187239944521494,14.0,3.377253814147018,-2.7739251040219747e-05
275,3710.340329647064,268.0,37.349514563106794,14.0,3.216366158113731,-0.00018030513176143929
276,3723.3769693374634,211.0,31.57350901525659,14.5,3.0298196948682383,1.2848021306125035e-18
277,3736.420695543289,217.0,33.12621359223301,15.5,3.0187239944521496,-0.00015256588072122012
278,3749.3297085762024,144.5,30.15603328710125,12.0,2.9854368932038833,2.357876569288864e-18
279,3762.494595527649,221.5,37.02288488210819,13.0,3.143550624133148,-1.3869625520108445e-05
280,3775.6319456100464,275.5,38.16920943134535,15.0,3.277392510402219,1.3762299975849288e-18
281,3788.67178940773,165.5,33.665742024965326,13.0,3.0214979195561718,1.9969770943977112e-18
282,3801.843775987625,211.5,35.59778085991678,15.0,3.157420249653259,-1.3869625520108948e-05
283,3814.911208629608,182.0,33.414701803051315,13.5,3.1054091539528432,-4.1608876560330375e-05
284,3827.9653301239014,375.0,33.21497919556172,12.5,2.982662968099861,1.0442024806850683e-18
285,3841.051327228546,215.5,34.447988904299585,14.0,3.1220527045769764,-6.934812760052708e-06
286,3853.9999442100525,131.5,28.858529819694866,13.5,2.8196948682385576,-1.3869625520109392e-05
287,3866.856029987335,113.0,28.271844660194176,13.0,2.859223300970874,-1.386962552010805e-05
288,3879.9170866012573,180.5,31.655339805825243,12.0,2.984743411927878,2.454116429259838e-18
289,3893.025110721588,238.0,36.158113730929266,13.5,3.2676837725381414,3.344335133991348e-18
290,3905.9966235160828,153.5,29.84396671289875,13.5,2.938973647711512,1.8044973744557632e-18
291,3919.0154242515564,308.0,38.067961165048544,14.5,3.1123439667128987,-9.015256588071875e-05
292,3932.0131888389587,162.0,33.16643550624133,13.5,3.1803051317614424,2.078780975373039e-18
293,3944.9175913333893,215.5,34.150485436893206,12.5,3.0651872399445215,-1.3869625520108101e-05
294,3957.9288187026978,124.0,26.848821081830792,12.5,2.748959778085992,1.7034455214862405e-18
295,3970.8390011787415,168.0,30.79889042995839,11.5,3.030513176144244,2.2616367093178897e-18
296,3987.606678724289,133937.5,38899.461858529816,88.0,40.03190013869625,-1.8559639389736478
